FY,Building Class,Tax Class,Land Value,Improvement Value,Total Value,Change,Taxable Billable AV,Change
2026,R4,2,277120,1738987,2016107,0.0632,831199,0.0173
2025,R4,2,277120,1619230,1896350,0.0244,817086,0.0041
2024,R4,2,277120,1574010,1851130,0.0327,813753,0.0088
2023,R4,2,277120,1515454,1792574,0.0674,806658,0.0674
2022,R4,2,277120,1402278,1679398,,755729,
2021,R4,2,0,0,0,,0,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Document Type,Document Date,Document Amount,Party 1,Party 2,Party 3,ACRIS Property Type,ACRIS Doc ID,Recorded Date/Time
DEED,Mon Apr 03 2023 00:00:00 GMT-0400 (Eastern Daylight Time),12500000,"W2005/HINES WEST FIFTY-THIRD REALTY, LLC","SAP INVESTMENT GROUP, S.A.",-,SINGLE RESIDENTIAL CONDO UNIT,2023041100389001,Tue Apr 11 2023 14:19:19 GMT-0400 (Eastern Daylight Time)
DEED,Mon Dec 30 2019 00:00:00 GMT-0500 (Eastern Standard Time),-,"W2005/HINES WEST FIFTY-THIRD REALTY, LLC; THE MUSEUM OF MODERN ART","W2005/HINES WEST FIFTY-THIRD REALTY, LLC",-,SINGLE RESIDENTIAL CONDO UNIT,2019123001281002,Thu Jan 02 2020 10:51:20 GMT-0500 (Eastern Standard Time)
