FY,Building Class,Tax Class,Land Value,Improvement Value,Total Value,Change,Taxable Billable AV,Change
2026,R4,2,127764,2261487,2389251,-0.0614,1075163,-0.049
2025,R4,2,127764,2417782,2545546,-0.0316,1130585,-0.0107
2024,R4,2,127764,2500747,2628511,0.001,1142836,0.2726
2023,R4,2,127764,2498252,2626016,0.0002,898006,0.0282
2022,R4,2,127764,2497682,2625446,0.0005,873366,0.3012
2021,R4,2,127764,2496375,2624139,0.0142,671220,-0.0036
2020,R4,2,127764,2459599,2587363,-0.0004,673612,0.4296
2019,R4,2,127764,2460596,2588360,0.003,471182,0.0324
2018,R4,2,127764,2452814,2580578,-0.0503,456404,0.8749
2017,R4,2,127764,2589478,2717242,0.1943,243429,0.0415
2016,R4,2,127764,2147385,2275149,0.0447,233720,4.1993
2015,R4,2,127764,2050093,2177857,,44952,
,,,,,,,,
Document Type,Document Date,Document Amount,Party 1,Party 2,Party 3,ACRIS Property Type,ACRIS Doc ID,Recorded Date/Time
DEED,Fri Mar 28 2014 00:00:00 GMT-0400 (Eastern Daylight Time),30551000,EXTELL WEST 57TH STREET LLC,RAINBOW CHOICE INTERNATIONAL LIMITED,-,SINGLE RESIDENTIAL CONDO UNIT,2014040200348002,
