FY,Building Class,Tax Class,Land Value,Improvement Value,Total Value,Change,Taxable Billable AV,Change
2026,R4,2,595034,2344780,2939814,0.0239,1295622,0.0028
2025,R4,2,595034,2276197,2871231,0.0244,1292054,0.0244
2024,R4,2,595034,2207736,2802770,0.0429,1261246,0.1822
2023,R4,2,595034,2092476,2687510,0.1967,1066901,0.3404
2022,R4,2,595034,1650747,2245781,,795981,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Document Type,Document Date,Document Amount,Party 1,Party 2,Party 3,ACRIS Property Type,ACRIS Doc ID,Recorded Date/Time
DEED,Tue Jun 24 2025 00:00:00 GMT-0400 (Eastern Daylight Time),21500000,111 WEST 57TH PROPERTY OWNER LLC,PIRANHA REAL ESTATE LLC,-,SINGLE RESIDENTIAL CONDO UNIT,2025070100399001,Tue Jul 01 2025 14:46:57 GMT-0400 (Eastern Daylight Time)
